helics_time,AMRwind_time,AMRWind_speed,AMRWind_direction,power_0,power_1,turbine_wd_direction_0,turbine_wd_direction_1
1929.0,33363.5,7.93613,241.261,1871820.0,1577440.0,245.192,234.874
1930.0,33364,7.9362,241.262,1877810.0,1570210.0,245.168,234.897
1931.0,33364.5,7.93627,241.263,1884410.0,1563090.0,245.149,234.97
1932.0,33365,7.93634,241.263,1889740.0,1555560.0,245.126,235.099
1933.0,33365.5,7.93641,241.264,1892500.0,1547140.0,245.086,235.287
1934.0,33366,7.93649,241.264,1892170.0,1537470.0,245.021,235.532
1935.0,33366.5,7.93656,241.265,1888820.0,1526300.0,244.93,235.832
1936.0,33367,7.93663,241.265,1883060.0,1513890.0,244.817,236.183
1937.0,33367.5,7.93669,241.265,1875460.0,1500950.0,244.69,236.577
1938.0,33368,7.93674,241.266,1866470.0,1488230.0,244.555,237.006
1939.0,33368.5,7.93679,241.266,1856380.0,1476400.0,244.42,237.455
1940.0,33369,7.93682,241.266,1845430.0,1465880.0,244.292,237.904
1941.0,33369.5,7.93685,241.266,1833720.0,1456880.0,244.176,238.332
1942.0,33370,7.93687,241.267,1821580.0,1449370.0,244.084,238.716
1943.0,33370.5,7.93688,241.267,1809250.0,1443410.0,244.021,239.04
1944.0,33371,7.93689,241.267,1796800.0,1438930.0,243.991,239.296
1945.0,33371.5,7.93689,241.267,1784190.0,1435890.0,243.995,239.48
1946.0,33372,7.93689,241.267,1771220.0,1434260.0,244.025,239.595
1947.0,33372.5,7.9369,241.267,1757650.0,1434100.0,244.071,239.65
1948.0,33373,7.93689,241.267,1743140.0,1435280.0,244.124,239.664
1949.0,33373.5,7.93689,241.266,1727660.0,1437610.0,244.174,239.663
1950.0,33374,7.93689,241.266,1711190.0,1440680.0,244.215,239.675
1951.0,33374.5,7.93689,241.266,1693660.0,1444070.0,244.25,239.724
1952.0,33375,7.93688,241.266,1675470.0,1447200.0,244.286,239.829
1953.0,33375.5,7.93687,241.266,1657170.0,1449600.0,244.329,239.994
1954.0,33376,7.93686,241.266,1639570.0,1450890.0,244.383,240.214
1955.0,33376.5,7.93683,241.266,1623520.0,1450730.0,244.45,240.478
1956.0,33377,7.93681,241.266,1609730.0,1448870.0,244.531,240.771
1957.0,33377.5,7.93677,241.266,1598820.0,1445080.0,244.624,241.078
1958.0,33378,7.93673,241.266,1590980.0,1439160.0,244.731,241.388
1959.0,33378.5,7.93667,241.266,1586220.0,1431090.0,244.851,241.692
1960.0,33379,7.93662,241.266,1583970.0,1421070.0,244.992,241.978
1961.0,33379.5,7.93655,241.266,1583170.0,1409480.0,245.16,242.234
1962.0,33380,7.93648,241.266,1582590.0,1396630.0,245.358,242.45
1963.0,33380.5,7.9364,241.266,1581020.0,1382870.0,245.578,242.615
1964.0,33381,7.93632,241.266,1577280.0,1368440.0,245.799,242.717
1965.0,33381.5,7.93623,241.266,1570450.0,1353430.0,245.994,242.744
1966.0,33382,7.93615,241.266,1560140.0,1337850.0,246.134,242.687
1967.0,33382.5,7.93606,241.266,1546840.0,1321640.0,246.202,242.542
1968.0,33383,7.93596,241.266,1531470.0,1304880.0,246.196,242.31
1969.0,33383.5,7.93587,241.266,1515140.0,1287690.0,246.13,242
1970.0,33384,7.93577,241.266,1498780.0,1270340.0,246.028,241.63
1971.0,33384.5,7.93566,241.266,1483080.0,1253150.0,245.917,241.224
1972.0,33385,7.93555,241.266,1468630.0,1236590.0,245.819,240.816
1973.0,33385.5,7.93543,241.266,1455680.0,1221040.0,245.748,240.435
1974.0,33386,7.93532,241.266,1444290.0,1206900.0,245.708,240.111
1975.0,33386.5,7.9352,241.266,1434090.0,1194510.0,245.69,239.863
1976.0,33387,7.93508,241.266,1424560.0,1184110.0,245.682,239.699
1977.0,33387.5,7.93496,241.266,1415020.0,1175850.0,245.664,239.613
1978.0,33388,7.93485,241.266,1404860.0,1169840.0,245.621,239.59
1979.0,33388.5,7.93474,241.266,1393640.0,1166110.0,245.543,239.603
1980.0,33389,7.93464,241.265,1381160.0,1164660.0,245.432,239.622
1981.0,33389.5,7.93455,241.265,1367510.0,1165290.0,245.295,239.622
1982.0,33390,7.93446,241.265,1352990.0,1167760.0,245.136,239.586
1983.0,33390.5,7.93438,241.264,1337930.0,1171730.0,244.959,239.504
1984.0,33391,7.93431,241.264,1322870.0,1176920.0,244.755,239.377
1985.0,33391.5,7.93425,241.263,1308300.0,1183030.0,244.516,239.218
1986.0,33392,7.9342,241.263,1294510.0,1189660.0,244.235,239.05
1987.0,33392.5,7.93416,241.262,1281570.0,1196380.0,243.914,238.906
1988.0,33393,7.93413,241.262,1269290.0,1202810.0,243.564,238.82
1989.0,33393.5,7.93411,241.261,1257380.0,1208510.0,243.206,238.824
1990.0,33394,7.9341,241.26,1245670.0,1213080.0,242.867,238.941
1991.0,33394.5,7.9341,241.259,1234100.0,1216360.0,242.571,239.182
1992.0,33395,7.93411,241.258,1222790.0,1218420.0,242.331,239.542
1993.0,33395.5,7.93413,241.257,1212200.0,1219610.0,242.155,240.001
1994.0,33396,7.93416,241.256,1202930.0,1220490.0,242.04,240.532
1995.0,33396.5,7.9342,241.255,1195790.0,1221720.0,241.982,241.104
1996.0,33397,7.93424,241.254,1191690.0,1223770.0,241.974,241.687
1997.0,33397.5,7.93429,241.253,1191490.0,1226730.0,242.011,242.258
1998.0,33398,7.93434,241.252,1195930.0,1230440.0,242.085,242.799
1999.0,33398.5,7.9344,241.251,1205680.0,1234260.0,242.183,243.294
2000.0,33399,7.93447,241.25,1221290.0,1237350.0,242.284,243.725
2001.0,33399.5,7.93453,241.25,1243330.0,1238900.0,242.361,244.08
2002.0,33400,7.9346,241.249,1272230.0,1238450.0,242.383,244.34
2003.0,33400.5,7.93466,241.249,1308420.0,1235660.0,242.316,244.501
2004.0,33401,7.93473,241.249,1351500.0,1230450.0,242.142,244.566
2005.0,33401.5,7.93481,241.249,1399860.0,1223070.0,241.853,244.544
2006.0,33402,7.93488,241.248,1450790.0,1213990.0,241.461,244.453
2007.0,33402.5,7.93496,241.248,1500510.0,1203800.0,240.991,244.313
2008.0,33403,7.93504,241.248,1544920.0,1193060.0,240.484,244.147
2009.0,33403.5,7.93512,241.248,1580330.0,1182090.0,239.994,243.972
2010.0,33404,7.93521,241.248,1605170.0,1171370.0,239.581,243.805
2011.0,33404.5,7.93529,241.248,1619460.0,1161270.0,239.307,243.652
2012.0,33405,7.93537,241.248,1625080.0,1152160.0,239.215,243.513
2013.0,33405.5,7.93545,241.248,1624400.0,1144510.0,239.317,243.379
2014.0,33406,7.93553,241.248,1620130.0,1138850.0,239.594,243.247
2015.0,33406.5,7.9356,241.248,1614690.0,1135420.0,240.005,243.111
2016.0,33407,7.93567,241.249,1609870.0,1134290.0,240.492,242.974
2017.0,33407.5,7.93573,241.249,1606660.0,1135450.0,241.001,242.844
2018.0,33408,7.93579,241.249,1605330.0,1138760.0,241.492,242.73
2019.0,33408.5,7.93583,241.249,1605660.0,1143810.0,241.947,242.639
2020.0,33409,7.93587,241.25,1606760.0,1150220.0,242.36,242.578
2021.0,33409.5,7.93589,241.25,1607720.0,1157620.0,242.739,242.55
2022.0,33410,7.93591,241.251,1607720.0,1165500.0,243.088,242.555
2023.0,33410.5,7.93591,241.251,1606280.0,1173370.0,243.408,242.587
2024.0,33411,7.93591,241.252,1603440.0,1180770.0,243.697,242.64
2025.0,33411.5,7.93589,241.253,1599690.0,1187520.0,243.945,242.713
2026.0,33412,7.93586,241.253,1595410.0,1193580.0,244.144,242.806
2027.0,33412.5,7.93583,241.254,1590970.0,1199210.0,244.29,242.921
2028.0,33413,7.93579,241.255,1586720.0,1204910.0,244.381,243.062
2029.0,33413.5,7.93574,241.256,1582970.0,1211420.0,244.425,243.237
2030.0,33414,7.93569,241.257,1579920.0,1219410.0,244.43,243.452
2031.0,33414.5,7.93563,241.258,1577620.0,1229350.0,244.411,243.71
2032.0,33415,7.93557,241.259,1576040.0,1241460.0,244.378,244.011
2033.0,33415.5,7.9355,241.26,1575070.0,1255900.0,244.345,244.345
2034.0,33416,7.93543,241.261,1574750.0,1272750.0,244.318,244.7
2035.0,33416.5,7.93536,241.262,1575250.0,1291690.0,244.303,245.063
2036.0,33417,7.93528,241.262,1576760.0,1312080.0,244.301,245.425
2037.0,33417.5,7.93521,241.263,1579390.0,1333080.0,244.31,245.773
2038.0,33418,7.93513,241.264,1583290.0,1353860.0,244.328,246.086
2039.0,33418.5,7.93506,241.264,1588430.0,1373430.0,244.352,246.339
2040.0,33419,7.93498,241.265,1594470.0,1390940.0,244.386,246.509
2041.0,33419.5,7.93491,241.265,1600950.0,1405380.0,244.434,246.58
2042.0,33420,7.93484,241.266,1607310.0,1416100.0,244.5,246.546
2043.0,33420.5,7.93476,241.266,1613030.0,1422840.0,244.587,246.412
2044.0,33421,7.93468,241.266,1617270.0,1426190.0,244.698,246.183
2045.0,33421.5,7.9346,241.267,1619310.0,1427140.0,244.833,245.868
2046.0,33422,7.93452,241.267,1618460.0,1426740.0,244.992,245.473
2047.0,33422.5,7.93444,241.267,1614120.0,1426000.0,245.165,245.005
2048.0,33423,7.93435,241.267,1606050.0,1425780.0,245.339,244.473
2049.0,33423.5,7.93426,241.267,1594250.0,1426520.0,245.495,243.881
2050.0,33424,7.93417,241.267,1579170.0,1428160.0,245.616,243.239
2051.0,33424.5,7.93408,241.267,1561580.0,1430410.0,245.687,242.56
2052.0,33425,7.93399,241.266,1542280.0,1433010.0,245.696,241.865
2053.0,33425.5,7.9339,241.266,1521920.0,1435590.0,245.636,241.187
2054.0,33426,7.9338,241.266,1500830.0,1438040.0,245.506,240.563
2055.0,33426.5,7.93371,241.265,1479060.0,1440320.0,245.308,240.035
2056.0,33427,7.93361,241.265,1456480.0,1442530.0,245.039,239.638
2057.0,33427.5,7.93351,241.264,1432930.0,1444810.0,244.699,239.402
2058.0,33428,7.93341,241.264,1408360.0,1447440.0,244.283,239.344
2059.0,33428.5,7.93331,241.263,1382960.0,1450640.0,243.789,239.466
2060.0,33429,7.93319,241.263,1357300.0,1454710.0,243.218,239.76
2061.0,33429.5,7.93308,241.262,1332180.0,1459780.0,242.58,240.201
2062.0,33430,7.93295,241.262,1308730.0,1465740.0,241.892,240.757
2063.0,33430.5,7.93283,241.261,1288100.0,1472360.0,241.171,241.383
2064.0,33431,7.93269,241.261,1271180.0,1479120.0,240.44,242.036
2065.0,33431.5,7.93255,241.261,1258070.0,1485110.0,239.717,242.675
2066.0,33432,7.93241,241.26,1248440.0,1489400.0,239.024,243.27
2067.0,33432.5,7.93226,241.26,1242010.0,1491060.0,238.384,243.803
2068.0,33433,7.9321,241.26,1238450.0,1489310.0,237.838,244.271
2069.0,33433.5,7.93194,241.26,1237240.0,1483670.0,237.434,244.681
2070.0,33434,7.93178,241.26,1237860.0,1474270.0,237.211,245.051
2071.0,33434.5,7.93161,241.26,1239800.0,1461770.0,237.188,245.397
2072.0,33435,7.93144,241.26,1241960.0,1447350.0,237.349,245.725
2073.0,33435.5,7.93127,241.26,1243360.0,1432330.0,237.645,246.037
2074.0,33436,7.9311,241.26,1243820.0,1417960.0,238.022,246.325
2075.0,33436.5,7.93093,241.261,1243920.0,1405360.0,238.428,246.584
2076.0,33437,7.93076,241.261,1244330.0,1395290.0,238.823,246.806
2077.0,33437.5,7.93059,241.261,1245440.0,1388170.0,239.173,246.986
2078.0,33438,7.93042,241.262,1247150.0,1384120.0,239.447,247.125
2079.0,33438.5,7.93025,241.262,1248990.0,1382980.0,239.627,247.227
2080.0,33439,7.93009,241.262,1250260.0,1384550.0,239.702,247.294
2081.0,33439.5,7.92992,241.263,1250420.0,1388360.0,239.669,247.327
2082.0,33440,7.92976,241.263,1249230.0,1393750.0,239.537,247.327
2083.0,33440.5,7.9296,241.263,1246960.0,1400040.0,239.32,247.291
2084.0,33441,7.92945,241.264,1244260.0,1406520.0,239.036,247.215
2085.0,33441.5,7.9293,241.264,1241770.0,1412580.0,238.705,247.093
2086.0,33442,7.92915,241.264,1239840.0,1417830.0,238.349,246.924
2087.0,33442.5,7.92901,241.265,1238540.0,1422260.0,237.993,246.703
2088.0,33443,7.92886,241.265,1237700.0,1426020.0,237.659,246.43
2089.0,33443.5,7.92872,241.265,1236940.0,1429380.0,237.367,246.112
2090.0,33444,7.92858,241.266,1235830.0,1432720.0,237.129,245.757
2091.0,33444.5,7.92843,241.266,1233830.0,1436560.0,236.952,245.376
2092.0,33445,7.92828,241.266,1230430.0,1441370.0,236.839,244.982
2093.0,33445.5,7.92813,241.266,1225190.0,1447370.0,236.785,244.591
2094.0,33446,7.92796,241.266,1217800.0,1454380.0,236.784,244.228
2095.0,33446.5,7.92779,241.266,1208030.0,1461850.0,236.828,243.919
2096.0,33447,7.92761,241.266,1195700.0,1468530.0,236.905,243.693
2097.0,33447.5,7.92742,241.266,1180840.0,1472890.0,237.002,243.57
2098.0,33448,7.92723,241.266,1163460.0,1473780.0,237.107,243.554
2099.0,33448.5,7.92703,241.266,1143850.0,1470920.0,237.209,243.634
2100.0,33449,7.92682,241.266,1122480.0,1465100.0,237.3,243.776
2101.0,33449.5,7.92661,241.266,1099960.0,1457680.0,237.376,243.944
2102.0,33450,7.92638,241.266,1077130.0,1450140.0,237.435,244.1
2103.0,33450.5,7.92616,241.266,1054940.0,1443590.0,237.476,244.211
2104.0,33451,7.92592,241.266,1034250.0,1438310.0,237.504,244.26
2105.0,33451.5,7.92568,241.266,1015940.0,1434050.0,237.52,244.244
2106.0,33452,7.92544,241.265,1000690.0,1430440.0,237.53,244.173
2107.0,33452.5,7.92519,241.265,988974,1427130.0,237.535,244.066
2108.0,33453,7.92494,241.265,981018,1423730.0,237.536,243.948
2109.0,33453.5,7.92468,241.265,976795,1419980.0,237.532,243.839
2110.0,33454,7.92443,241.264,976143,1415720.0,237.52,243.752
2111.0,33454.5,7.92417,241.264,978747,1410760.0,237.497,243.681
2112.0,33455,7.92392,241.263,984167,1404670.0,237.459,243.612
2113.0,33455.5,7.92367,241.263,991881,1396960.0,237.403,243.523
2114.0,33456,7.92343,241.262,1001370.0,1387140.0,237.328,243.404
2115.0,33456.5,7.9232,241.262,1012210.0,1374850.0,237.232,243.254
2116.0,33457,7.92297,241.261,1024000.0,1359950.0,237.116,243.088
2117.0,33457.5,7.92275,241.261,1036350.0,1342730.0,236.984,242.932
2118.0,33458,7.92253,241.26,1048850.0,1323870.0,236.84,242.812
2119.0,33458.5,7.92232,241.259,1061040.0,1304280.0,236.685,242.761
2120.0,33459,7.92212,241.259,1072520.0,1285040.0,236.525,242.797
2121.0,33459.5,7.92191,241.258,1082920.0,1267440.0,236.361,242.934
2122.0,33460,7.92172,241.258,1091960.0,1252720.0,236.202,243.17
2123.0,33460.5,7.92152,241.257,1099860.0,1241460.0,236.061,243.492
2124.0,33461,7.92133,241.257,1107090.0,1233870.0,235.948,243.871
2125.0,33461.5,7.92115,241.257,1114070.0,1230350.0,235.872,244.271
2126.0,33462,7.92097,241.256,1121120.0,1231140.0,235.838,244.652
2127.0,33462.5,7.92079,241.256,1128470.0,1236220.0,235.841,244.99
2128.0,33463,7.92062,241.256,1136100.0,1245500.0,235.872,245.278
2129.0,33463.5,7.92046,241.255,1143860.0,1258890.0,235.919,245.521
2130.0,33464,7.9203,241.255,1151380.0,1276410.0,235.97,245.73
2131.0,33464.5,7.92014,241.255,1158080.0,1298090.0,236.018,245.903
2132.0,33465,7.92,241.254,1163290.0,1324020.0,236.06,246.034
2133.0,33465.5,7.91986,241.254,1166400.0,1354040.0,236.102,246.104
2134.0,33466,7.91972,241.254,1166920.0,1388010.0,236.154,246.086
2135.0,33466.5,7.91959,241.253,1164550.0,1425140.0,236.222,245.962
2136.0,33467,7.91947,241.253,1159190.0,1464480.0,236.308,245.722
2137.0,33467.5,7.91935,241.252,1151130.0,1504610.0,236.417,245.379
2138.0,33468,7.91923,241.251,1140890.0,1544200.0,236.55,244.956
2139.0,33468.5,7.91912,241.251,1129250.0,1582160.0,236.708,244.488
2140.0,33469,7.91902,241.25,1117080.0,1618260.0,236.889,244.005
2141.0,33469.5,7.91892,241.249,1105090.0,1653440.0,237.089,243.52
2142.0,33470,7.91882,241.248,1093770.0,1688790.0,237.296,243.043
2143.0,33470.5,7.91873,241.248,1083360.0,1725140.0,237.492,242.579
2144.0,33471,7.91864,241.247,1073800.0,1763030.0,237.664,242.134
2145.0,33471.5,7.91856,241.246,1064890.0,1802240.0,237.802,241.716
2146.0,33472,7.91848,241.245,1056530.0,1840620.0,237.903,241.336
2147.0,33472.5,7.9184,241.244,1048920.0,1875560.0,237.973,241.002
2148.0,33473,7.91833,241.244,1042390.0,1904650.0,238.021,240.716
2149.0,33473.5,7.91825,241.243,1037390.0,1926200.0,238.056,240.478
2150.0,33474,7.91818,241.242,1034100.0,1939760.0,238.087,240.278
2151.0,33474.5,7.91811,241.241,1032330.0,1945900.0,238.123,240.106
2152.0,33475,7.91804,241.24,1031640.0,1946250.0,238.17,239.948
2153.0,33475.5,7.91797,241.24,1031400.0,1943040.0,238.235,239.801
2154.0,33476,7.9179,241.239,1031030.0,1938580.0,238.326,239.664
2155.0,33476.5,7.91783,241.238,1030170.0,1934420.0,238.449,239.541
2156.0,33477,7.91776,241.237,1028710.0,1931200.0,238.606,239.435
2157.0,33477.5,7.91769,241.237,1026750.0,1928620.0,238.793,239.348
2158.0,33478,7.91761,241.236,1024470.0,1926110.0,239,239.272
2159.0,33478.5,7.91754,241.235,1022120.0,1923500.0,239.21,239.196
2160.0,33479,7.91746,241.235,1019870.0,1920900.0,239.406,239.109
2161.0,33479.5,7.91738,241.234,1017840.0,1918510.0,239.575,239.006
2162.0,33480,7.9173,241.234,1016140.0,1916680.0,239.706,238.887
2163.0,33480.5,7.91721,241.233,1014850.0,1915900.0,239.801,238.758
2164.0,33481,7.91713,241.233,1014010.0,1916540.0,239.865,238.629
2165.0,33481.5,7.91704,241.233,1013690.0,1918980.0,239.912,238.511
2166.0,33482,7.91695,241.232,1013940.0,1923170.0,239.952,238.413
2167.0,33482.5,7.91686,241.232,1014710.0,1928920.0,239.995,238.341
2168.0,33483,7.91677,241.232,1015870.0,1935750.0,240.044,238.298
2169.0,33483.5,7.91668,241.232,1017270.0,1942930.0,240.098,238.285
2170.0,33484,7.91659,241.231,1018690.0,1949530.0,240.149,238.304
2171.0,33484.5,7.91651,241.231,1019950.0,1954570.0,240.188,238.352
2172.0,33485,7.91643,241.231,1020910.0,1957240.0,240.205,238.427
2173.0,33485.5,7.91636,241.231,1021530.0,1956990.0,240.191,238.529
2174.0,33486,7.9163,241.231,1021850.0,1953820.0,240.144,238.658
2175.0,33486.5,7.91625,241.23,1021900.0,1948140.0,240.062,238.816
2176.0,33487,7.91621,241.23,1021830.0,1940710.0,239.95,239.011
2177.0,33487.5,7.91618,241.23,1021810.0,1932770.0,239.811,239.253
2178.0,33488,7.91616,241.229,1021990.0,1925890.0,239.652,239.547
2179.0,33488.5,7.91616,241.229,1022370.0,1921550.0,239.477,239.898
2180.0,33489,7.91617,241.228,1022890.0,1920610.0,239.293,240.306
2181.0,33489.5,7.91619,241.228,1023390.0,1922560.0,239.106,240.771
2182.0,33490,7.91622,241.228,1023590.0,1925930.0,238.924,241.288
2183.0,33490.5,7.91626,241.227,1023160.0,1928210.0,238.757,241.853
2184.0,33491,7.91631,241.227,1021750.0,1926670.0,238.612,242.45
2185.0,33491.5,7.91637,241.226,1019110.0,1919460.0,238.493,243.054
2186.0,33492,7.91644,241.226,1015080.0,1906490.0,238.402,243.624
2187.0,33492.5,7.91651,241.225,1009690.0,1888930.0,238.334,244.113
2188.0,33493,7.91659,241.225,1003050.0,1868940.0,238.282,244.477
2189.0,33493.5,7.91667,241.224,995404,1848720.0,238.236,244.69
2190.0,33494,7.91676,241.224,987044,1830170.0,238.18,244.748
2191.0,33494.5,7.91685,241.223,978262,1814240.0,238.095,244.67
2192.0,33495,7.91694,241.223,969247,1801360.0,237.966,244.48
2193.0,33495.5,7.91702,241.222,960200,1791690.0,237.777,244.204
2194.0,33496,7.91711,241.222,951251,1785470.0,237.52,243.867
2195.0,33496.5,7.91719,241.222,942374,1783140.0,237.197,243.492
2196.0,33497,7.91726,241.222,933538,1784650.0,236.821,243.099
2197.0,33497.5,7.91732,241.221,924701,1789780.0,236.412,242.7
2198.0,33498,7.91738,241.221,915857,1798030.0,235.996,242.303
2199.0,33498.5,7.91743,241.221,906960,1808740.0,235.602,241.916
2200.0,33499,7.91747,241.221,897946,1821360.0,235.253,241.549
2201.0,33499.5,7.9175,241.221,888868,1835470.0,234.967,241.217
2202.0,33500,7.91752,241.221,879903,1850690.0,234.754,240.935
2203.0,33500.5,7.91753,241.221,871298,1867160.0,234.612,240.712
2204.0,33501,7.91754,241.221,863305,1885160.0,234.537,240.552
2205.0,33501.5,7.91753,241.221,856169,1904970.0,234.518,240.454
2206.0,33502,7.91752,241.221,850099,1926970.0,234.543,240.403
2207.0,33502.5,7.91749,241.221,845310,1950980.0,234.597,240.387
2208.0,33503,7.91746,241.221,842011,1976710.0,234.667,240.388
2209.0,33503.5,7.91742,241.221,840320,2003600.0,234.744,240.388
2210.0,33504,7.91737,241.221,840207,2030800.0,234.821,240.374
2211.0,33504.5,7.91731,241.221,841627,2057400.0,234.892,240.34
2212.0,33505,7.91726,241.222,844470,2082150.0,234.958,240.288
2213.0,33505.5,7.9172,241.222,848626,2104310.0,235.02,240.23
2214.0,33506,7.91714,241.222,853930,2123740.0,235.083,240.175
2215.0,33506.5,7.91709,241.222,860374,2140310.0,235.157,240.131
2216.0,33507,7.91704,241.222,868004,2154000.0,235.257,240.106
2217.0,33507.5,7.91699,241.222,876908,2164880.0,235.395,240.105
2218.0,33508,7.91695,241.222,887165,2173000.0,235.586,240.133
2219.0,33508.5,7.91691,241.222,898802,2178220.0,235.837,240.193
2220.0,33509,7.91687,241.222,911742,2180260.0,236.15,240.289
2221.0,33509.5,7.91683,241.221,925679,2178760.0,236.518,240.422
2222.0,33510,7.9168,241.221,940028,2173680.0,236.922,240.589
2223.0,33510.5,7.91676,241.221,953985,2165120.0,237.339,240.783
2224.0,33511,7.91672,241.22,966793,2153530.0,237.743,240.995
2225.0,33511.5,7.91668,241.22,977906,2139660.0,238.111,241.21
2226.0,33512,7.91663,241.219,986848,2124210.0,238.43,241.412
2227.0,33512.5,7.91658,241.219,993477,2107910.0,238.691,241.584
2228.0,33513,7.91653,241.218,997762,2091410.0,238.893,241.71
2229.0,33513.5,7.91648,241.217,999851,2075290.0,239.042,241.778
2230.0,33514,7.91642,241.216,1000060.0,2059950.0,239.147,241.779
2231.0,33514.5,7.91636,241.216,998644,2045540.0,239.219,241.709
2232.0,33515,7.9163,241.215,995904,2031960.0,239.267,241.57
2233.0,33515.5,7.91624,241.214,992136,2018820.0,239.302,241.366
2234.0,33516,7.91617,241.213,987546,2005610.0,239.328,241.108
2235.0,33516.5,7.9161,241.212,982283,1991750.0,239.351,240.811
2236.0,33517,7.91603,241.211,976415,1976600.0,239.373,240.491
2237.0,33517.5,7.91595,241.21,969943,1959590.0,239.398,240.165
2238.0,33518,7.91588,241.209,962817,1940380.0,239.428,239.848
2239.0,33518.5,7.9158,241.208,955037,1918990.0,239.462,239.555
2240.0,33519,7.91573,241.207,946674,1895970.0,239.503,239.299
2241.0,33519.5,7.91565,241.206,937833,1872400.0,239.548,239.088
2242.0,33520,7.91557,241.205,928661,1849680.0,239.597,238.927
2243.0,33520.5,7.91548,241.204,919332,1829490.0,239.644,238.818
2244.0,33521,7.9154,241.203,910001,1813390.0,239.687,238.756
2245.0,33521.5,7.91531,241.202,900850,1802530.0,239.719,238.735
2246.0,33522,7.91523,241.201,892077,1797480.0,239.738,238.746
2247.0,33522.5,7.91514,241.2,883887,1798170.0,239.74,238.782
2248.0,33523,7.91505,241.2,876442,1803930.0,239.724,238.834
2249.0,33523.5,7.91497,241.199,869883,1813650.0,239.692,238.896
2250.0,33524,7.91488,241.198,864341,1826040.0,239.647,238.962
2251.0,33524.5,7.9148,241.198,859895,1839630.0,239.595,239.025
